Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
26,Sat,2019-03-16,19:45 (13:45),NAC Breda,0–4,Utrecht,"18,613",Rat Verlegh Stadion,Jochem Kamphuis,Match Report,
26,Sat,2019-03-16,20:45 (14:45),Heracles Almelo,3–2,Vitesse,"11,086",Polman Stadion,Björn Kuipers,Match Report,
26,Sun,2019-03-17,12:15 (06:15),VVV-Venlo,0–1,PSV Eindhoven,"8,000",Seacon Stadion De Koel,Jeroen Manschot,Match Report,
26,Sun,2019-03-17,14:30 (08:30),AZ Alkmaar,1–0,Ajax,"17,026",AFAS Stadion,Serdar Gözübüyük,Match Report,
26,Sun,2019-03-17,14:30 (08:30),Groningen,1–0,ADO Den Haag,"17,291",Hitachi Capital Mobility Stadion,Dennis Higler,Match Report,
26,Sun,2019-03-17,16:45 (10:45),Excelsior,0–2,Zwolle,"4,093",Van Donge & De Roo Stadion,Siemen Mulder,Match Report,

27,Sat,2019-03-30,18:30 (12:30),Willem II,3–2,Fortuna Sittard,"14,270",Koning Willem II Stadion,Richard Martens,Match Report,
27,Sat,2019-03-30,18:30 (12:30),ADO Den Haag,3–3,Vitesse,"13,721",Cars Jeans Stadion,Siemen Mulder,Match Report,
27,Sat,2019-03-30,19:45 (13:45),De Graafschap,1–2,Heracles Almelo,"12,502",Stadion De Vijverberg,Dennis Higler,Match Report,
27,Sat,2019-03-30,20:45 (14:45),AZ Alkmaar,1–0,Groningen,"15,404",AFAS Stadion,Pol van Boekel,Match Report,
27,Sat,2019-03-30,20:45 (14:45),Heerenveen,1–0,Excelsior,"18,021",Abe Lenstra Stadion,Allard Lindhout,Match Report,
27,Sun,2019-03-31,12:15 (05:15),NAC Breda,1–1,VVV-Venlo,"17,946",Rat Verlegh Stadion,Edwin van de Graaf,Match Report,
27,Sun,2019-03-31,14:30 (07:30),Zwolle,3–0,Emmen,"13,721",MAC³PARK Stadion,Jochem Kamphuis,Match Report,
27,Sun,2019-03-31,14:30 (07:30),Utrecht,3–2,Feyenoord,"21,758",Stadion Galgenwaard,Serdar Gözübüyük,Match Report,
27,Sun,2019-03-31,16:45 (09:45),Ajax,3–1,PSV Eindhoven,"52,669",Johan Cruyff ArenA,Björn Kuipers,Match Report,

28,Tue,2019-04-02,18:30 (11:30),Vitesse,2–2,AZ Alkmaar,"14,162",GelreDome,Allard Lindhout,Match Report,
28,Tue,2019-04-02,19:45 (12:45),Heracles Almelo,3–4,Willem II,"10,442",Polman Stadion,Sander Van der Eijk,Match Report,
28,Tue,2019-04-02,20:45 (13:45),Groningen,1–0,De Graafschap,"18,008",Hitachi Capital Mobility Stadion,Joey Kooij,Match Report,
28,Wed,2019-04-03,18:30 (11:30),VVV-Venlo,2–6,Utrecht,"6,723",Seacon Stadion De Koel,Rob Dieperink,Match Report,
28,Wed,2019-04-03,19:45 (12:45),Fortuna Sittard,0–0,ADO Den Haag,"8,125",Fortuna Sittard Stadion,Jochem Kamphuis,Match Report,
28,Wed,2019-04-03,19:45 (12:45),Excelsior,1–2,NAC Breda,"4,400",Van Donge & De Roo Stadion,Martin van den Kerkhof,Match Report,
28,Wed,2019-04-03,20:45 (13:45),Emmen,2–5,Ajax,"8,301",De Oude Meerdijk,Siemen Mulder,Match Report,
28,Thu,2019-04-04,18:30 (11:30),PSV Eindhoven,4–0,Zwolle,"34,000",Philips Stadion,Pol van Boekel,Match Report,
28,Thu,2019-04-04,20:45 (13:45),Feyenoord,3–0,Heerenveen,"25,000",Stadion Feijenoord,Björn Kuipers,Match Report,

29,Sat,2019-04-06,18:30 (11:30),ADO Den Haag,5–0,Utrecht,"13,022",Cars Jeans Stadion,Allard Lindhout,Match Report,
29,Sat,2019-04-06,18:30 (11:30),Willem II,1–4,Ajax,"14,700",Koning Willem II Stadion,Danny Makkelie,Match Report,
29,Sat,2019-04-06,19:45 (12:45),Groningen,1–0,Excelsior,"17,456",Hitachi Capital Mobility Stadion,Christiaan Bax,Match Report,
29,Sat,2019-04-06,20:45 (13:45),De Graafschap,1–1,AZ Alkmaar,"12,503",Stadion De Vijverberg,Jochem Kamphuis,Match Report,
29,Sat,2019-04-06,20:45 (13:45),Heracles Almelo,1–0,NAC Breda,"10,530",Polman Stadion,Richard Martens,Match Report,
29,Sun,2019-04-07,12:15 (05:15),Emmen,2–0,Heerenveen,"8,301",De Oude Meerdijk,Martin van den Kerkhof,Match Report,
29,Sun,2019-04-07,14:30 (07:30),Zwolle,5–0,Fortuna Sittard,"13,334",MAC³PARK Stadion,Dennis Higler,Match Report,
29,Sun,2019-04-07,14:30 (07:30),VVV-Venlo,0–3,Feyenoord,"8,000",Seacon Stadion De Koel,Siemen Mulder,Match Report,
29,Sun,2019-04-07,16:45 (09:45),Vitesse,3–3,PSV Eindhoven,"21,248",GelreDome,Serdar Gözübüyük,Match Report,

30,Fri,2019-04-12,20:00 (13:00),NAC Breda,1–1,Emmen,"18,422",Rat Verlegh Stadion,Danny Makkelie,Match Report,
30,Sat,2019-04-13,18:30 (11:30),AZ Alkmaar,2–3,ADO Den Haag,"15,034",AFAS Stadion,Björn Kuipers,Match Report,
30,Sat,2019-04-13,18:30 (11:30),Ajax,6–2,Excelsior,"52,664",Johan Cruyff ArenA,Pol van Boekel,Match Report,
30,Sat,2019-04-13,20:45 (13:45),Feyenoord,2–1,Heracles Almelo,"35,000",Stadion Feijenoord,Jochem Kamphuis,Match Report,
30,Sat,2019-04-13,20:45 (13:45),Fortuna Sittard,1–1,VVV-Venlo,"9,511",Fortuna Sittard Stadion,Christiaan Bax,Match Report,
30,Sun,2019-04-14,12:15 (05:15),PSV Eindhoven,2–1,De Graafschap,"34,500",Philips Stadion,Allard Lindhout,Match Report,
30,Sun,2019-04-14,14:30 (07:30),Heerenveen,1–1,Groningen,"21,056",Abe Lenstra Stadion,Bas Nijhuis,Match Report,
30,Sun,2019-04-14,14:30 (07:30),Willem II,2–0,Zwolle,"12,947",Koning Willem II Stadion,Rob Dieperink,Match Report,
30,Sun,2019-04-14,16:45 (09:45),Utrecht,0–0,Vitesse,"22,064",Stadion Galgenwaard,Dennis Higler,Match Report,

31,Fri,2019-04-19,20:00 (13:00),Heracles Almelo,2–1,Heerenveen,"11,586",Polman Stadion,Joey Kooij,Match Report,
31,Sat,2019-04-20,18:30 (11:30),Emmen,2–0,Utrecht,"8,269",De Oude Meerdijk,Richard Martens,Match Report,
31,Sat,2019-04-20,18:30 (11:30),Groningen,0–1,Ajax,"22,288",Hitachi Capital Mobility Stadion,Dennis Higler,Match Report,
31,Sat,2019-04-20,19:45 (12:45),Vitesse,4–1,Zwolle,"15,387",GelreDome,Björn Kuipers,Match Report,
31,Sat,2019-04-20,20:45 (13:45),Feyenoord,2–1,AZ Alkmaar,"45,000",Stadion Feijenoord,Bas Nijhuis,Match Report,
31,Sat,2019-04-20,20:45 (13:45),VVV-Venlo,4–1,De Graafschap,"6,545",Seacon Stadion De Koel,Serdar Gözübüyük,Match Report,
31,Sun,2019-04-21,12:15 (05:15),Excelsior,1–1,Willem II,"4,140",Van Donge & De Roo Stadion,Allard Lindhout,Match Report,
31,Sun,2019-04-21,14:30 (07:30),Fortuna Sittard,2–1,NAC Breda,"10,266",Fortuna Sittard Stadion,Pol van Boekel,Match Report,
31,Sun,2019-04-21,16:45 (09:45),PSV Eindhoven,3–1,ADO Den Haag,"34,300",Philips Stadion,Danny Makkelie,Match Report,

32,Tue,2019-04-23,18:30 (11:30),De Graafschap,1–0,Emmen,"12,511",Stadion De Vijverberg,Björn Kuipers,Match Report,
32,Tue,2019-04-23,19:45 (12:45),Heerenveen,2–2,VVV-Venlo,"17,450",Abe Lenstra Stadion,Rob Dieperink,Match Report,
32,Tue,2019-04-23,19:45 (12:45),AZ Alkmaar,2–1,Heracles Almelo,"13,521",AFAS Stadion,Siemen Mulder,Match Report,
32,Tue,2019-04-23,20:45 (13:45),Ajax,4–2,Vitesse,"52,869",Johan Cruyff ArenA,Jochem Kamphuis,Match Report,
32,Wed,2019-04-24,19:45 (12:45),Utrecht,2–1,Fortuna Sittard,"19,295",Stadion Galgenwaard,Edwin van de Graaf,Match Report,
32,Wed,2019-04-24,20:45 (13:45),NAC Breda,0–4,Feyenoord,"18,473",Rat Verlegh Stadion,Allard Lindhout,Match Report,
32,Thu,2019-04-25,18:30 (11:30),ADO Den Haag,3–1,Excelsior,"13,392",Cars Jeans Stadion,Jeroen Manschot,Match Report,
32,Thu,2019-04-25,20:45 (13:45),Willem II,0–3,PSV Eindhoven,"14,700",Koning Willem II Stadion,Dennis Higler,Match Report,
32,Mon,2019-04-29,20:00 (13:00),Zwolle,3–2,Groningen,"13,942",MAC³PARK Stadion,Martin van den Kerkhof,Match Report,

34,Sun,2019-05-12,14:30 (07:30),Feyenoord,0–2,ADO Den Haag,"45,000",Stadion Feijenoord,Siemen Mulder,Match Report,
34,Sun,2019-05-12,14:30 (07:30),Ajax,4–1,Utrecht,"53,520",Johan Cruyff ArenA,Pol van Boekel,Match Report,
34,Sun,2019-05-12,14:30 (07:30),Heracles Almelo,4–5,Excelsior,"11,485",Polman Stadion,Serdar Gözübüyük,Match Report,
34,Sun,2019-05-12,14:30 (07:30),Zwolle,2–4,VVV-Venlo,"13,189",MAC³PARK Stadion,Sander Van der Eijk,Match Report,
34,Sun,2019-05-12,14:30 (07:30),Vitesse,6–1,De Graafschap,"16,250",GelreDome,Bas Nijhuis,Match Report,
34,Sun,2019-05-12,14:30 (07:30),Heerenveen,2–1,NAC Breda,"18,000",Abe Lenstra Stadion,Dennis Higler,Match Report,
34,Sun,2019-05-12,14:30 (07:30),AZ Alkmaar,1–0,PSV Eindhoven,"17,000",AFAS Stadion,Danny Makkelie,Match Report,
34,Sun,2019-05-12,14:30 (07:30),Willem II,2–3,Emmen,"12,500",Koning Willem II Stadion,Jochem Kamphuis,Match Report,
34,Sun,2019-05-12,14:30 (07:30),Groningen,3–0,Fortuna Sittard,"17,000",Hitachi Capital Mobility Stadion,Jeroen Manschot,Match Report,

33,Wed,2019-05-15,19:30 (12:30),De Graafschap,1–4,Ajax,"12,600",Stadion De Vijverberg,Danny Makkelie,Match Report,
33,Wed,2019-05-15,19:30 (12:30),PSV Eindhoven,3–1,Heracles Almelo,"34,200",Philips Stadion,Bas Nijhuis,Match Report,
33,Wed,2019-05-15,19:30 (12:30),VVV-Venlo,1–3,Vitesse,"6,512",Seacon Stadion De Koel,Allard Lindhout,Match Report,
33,Wed,2019-05-15,19:30 (12:30),Excelsior,4–2,AZ Alkmaar,"3,811",Van Donge & De Roo Stadion,Dennis Higler,Match Report,
33,Wed,2019-05-15,19:30 (12:30),NAC Breda,0–0,Zwolle,"14,216",Rat Verlegh Stadion,Jochem Kamphuis,Match Report,
33,Wed,2019-05-15,19:30 (12:30),Fortuna Sittard,1–4,Feyenoord,"12,300",Fortuna Sittard Stadion,Serdar Gözübüyük,Match Report,
33,Wed,2019-05-15,19:30 (12:30),Utrecht,3–1,Heerenveen,"18,646",Stadion Galgenwaard,Christiaan Bax,Match Report,
33,Wed,2019-05-15,19:30 (12:30),Emmen,1–0,Groningen,"8,301",De Oude Meerdijk,Pol van Boekel,Match Report,
33,Wed,2019-05-15,19:30 (12:30),ADO Den Haag,6–2,Willem II,"13,128",Cars Jeans Stadion,Richard Martens,Match Report,
Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
1,Fri,2019-08-02,20:00 (13:00),Zwolle,1–3,Willem II,"13,824",MAC³PARK Stadion,Jeroen Manschot,Match Report,
1,Sat,2019-08-03,18:30 (11:30),Emmen,0–1,Groningen,"8,245",De Oude Meerdijk,Pol van Boekel,Match Report,
1,Sat,2019-08-03,18:30 (11:30),Vitesse,2–2,Ajax,"18,100",GelreDome,Bas Nijhuis,Match Report,
1,Sat,2019-08-03,20:45 (13:45),VVV-Venlo,3–1,RKC Waalwijk,"5,560",Seacon Stadion De Koel,Joey Kooij,Match Report,
1,Sat,2019-08-03,20:45 (13:45),Twente,1–1,PSV Eindhoven,"27,200",De Grolsch Veste,Serdar Gözübüyük,Match Report,
1,Sun,2019-08-04,12:15 (05:15),Heracles Almelo,0–4,Heerenveen,"9,640",Polman Stadion,Richard Martens,Match Report,
1,Sun,2019-08-04,14:30 (07:30),Feyenoord,2–2,Sparta R'dam,"41,000",Stadion Feijenoord,Danny Makkelie,Match Report,
1,Sun,2019-08-04,16:45 (09:45),ADO Den Haag,2–4,Utrecht,"10,633",Cars Jeans Stadion,Kevin Blom,Match Report,
1,Sun,2019-08-04,20:00 (13:00),AZ Alkmaar,4–0,Fortuna Sittard,"13,500",AFAS Stadion,Dennis Higler,Match Report,

2,Fri,2019-08-09,20:00 (13:00),Sparta R'dam,4–1,VVV-Venlo,"10,012",Sparta-Stadion Het Kasteel,Bas Nijhuis,Match Report,
2,Sat,2019-08-10,18:30 (11:30),Groningen,1–3,Twente,"19,049",Hitachi Capital Mobility Stadion,Christiaan Bax,Match Report,
2,Sat,2019-08-10,19:45 (12:45),Ajax,5–0,Emmen,"53,124",Johan Cruyff ArenA,Serdar Gözübüyük,Match Report,
2,Sat,2019-08-10,20:45 (13:45),Willem II,0–2,Vitesse,"12,825",Koning Willem II Stadion,Siemen Mulder,Match Report,
2,Sun,2019-08-11,12:15 (05:15),Fortuna Sittard,1–1,Heracles Almelo,"5,866",Fortuna Sittard Stadion,Kevin Blom,Match Report,
2,Sun,2019-08-11,14:30 (07:30),Heerenveen,1–1,Feyenoord,"18,600",Abe Lenstra Stadion,Jochem Kamphuis,Match Report,
2,Sun,2019-08-11,14:30 (07:30),RKC Waalwijk,0–2,AZ Alkmaar,"6,023",Mandemakers Stadion,Allard Lindhout,Match Report,
2,Sun,2019-08-11,16:45 (09:45),Utrecht,3–1,Zwolle,"18,736",Stadion Galgenwaard,Edwin van de Graaf,Match Report,
2,Sun,2019-08-11,20:00 (13:00),PSV Eindhoven,3–1,ADO Den Haag,"32,000",Philips Stadion,Danny Makkelie,Match Report,

3,Fri,2019-08-16,20:00 (13:00),Vitesse,3–0,Zwolle,"12,273",GelreDome,Rob Dieperink,Match Report,
3,Sat,2019-08-17,18:30 (11:30),ADO Den Haag,1–2,Sparta R'dam,"12,479",Cars Jeans Stadion,Dennis Higler,Match Report,
3,Sat,2019-08-17,18:30 (11:30),VVV-Venlo,1–4,Ajax,"8,000",Seacon Stadion De Koel,Danny Makkelie,Match Report,
3,Sat,2019-08-17,20:45 (13:45),Emmen,2–0,Heerenveen,"8,145",De Oude Meerdijk,Bas Nijhuis,Match Report,
3,Sun,2019-08-18,12:15 (05:15),Fortuna Sittard,2–3,Willem II,"7,273",Fortuna Sittard Stadion,Allard Lindhout,Match Report,
3,Sun,2019-08-18,14:30 (07:30),Twente,3–3,RKC Waalwijk,"25,700",De Grolsch Veste,Martin Perez,Match Report,
3,Sun,2019-08-18,16:45 (09:45),AZ Alkmaar,0–0,Groningen,"10,000",Cars Jeans Stadion,Serdar Gözübüyük,Match Report,
3,Sun,2019-08-18,16:45 (09:45),Feyenoord,1–1,Utrecht,"37,500",Stadion Feijenoord,Pol van Boekel,Match Report,
3,Sun,2019-08-18,20:00 (13:00),Heracles Almelo,0–2,PSV Eindhoven,"10,063",Polman Stadion,Jochem Kamphuis,Match Report,

4,Sat,2019-08-24,18:30 (11:30),Willem II,2–1,Emmen,"13,300",Koning Willem II Stadion,Siemen Mulder,Match Report,
4,Sat,2019-08-24,19:45 (12:45),Heracles Almelo,1–1,Vitesse,"9,344",Polman Stadion,Jeroen Manschot,Match Report,
4,Sat,2019-08-24,20:45 (13:45),Heerenveen,0–0,Twente,"16,328",Abe Lenstra Stadion,Pol van Boekel,Match Report,
4,Sun,2019-08-25,12:15 (05:15),RKC Waalwijk,0–3,ADO Den Haag,"5,034",Mandemakers Stadion,Edwin van de Graaf,Match Report,
4,Sun,2019-08-25,14:30 (07:30),Utrecht,1–2,VVV-Venlo,"17,986",Stadion Galgenwaard,Jochem Kamphuis,Match Report,
4,Sun,2019-08-25,16:45 (09:45),Zwolle,2–2,Sparta R'dam,"12,532",MAC³PARK Stadion,Serdar Gözübüyük,Match Report,

5,Fri,2019-08-30,20:00 (13:00),Emmen,1–3,Zwolle,"8,293",De Oude Meerdijk,Martin van den Kerkhof,Match Report,
5,Sat,2019-08-31,18:30 (11:30),Heerenveen,1–1,Fortuna Sittard,"15,000",Abe Lenstra Stadion,Edwin van de Graaf,Match Report,
5,Sat,2019-08-31,19:45 (12:45),Groningen,1–2,Heracles Almelo,"15,934",Hitachi Capital Mobility Stadion,Allard Lindhout,Match Report,
5,Sat,2019-08-31,20:45 (13:45),ADO Den Haag,1–0,VVV-Venlo,"10,617",Cars Jeans Stadion,Siemen Mulder,Match Report,
5,Sun,2019-09-01,12:15 (05:15),Twente,3–1,Utrecht,"25,500",De Grolsch Veste,Jeroen Manschot,Match Report,
5,Sun,2019-09-01,14:30 (07:30),Sparta R'dam,1–4,Ajax,"10,599",Sparta-Stadion Het Kasteel,Jochem Kamphuis,Match Report,
5,Sun,2019-09-01,16:45 (09:45),Willem II,0–1,Feyenoord,"13,875",Koning Willem II Stadion,Bas Nijhuis,Match Report,
5,Sun,2019-09-01,16:45 (09:45),Vitesse,2–1,AZ Alkmaar,"13,290",GelreDome,Dennis Higler,Match Report,
5,Sun,2019-09-01,20:00 (13:00),RKC Waalwijk,1–3,PSV Eindhoven,"6,000",Mandemakers Stadion,Kevin Blom,Match Report,

6,Sat,2019-09-14,18:30 (11:30),AZ Alkmaar,5–1,Sparta R'dam,"8,327",AFAS Stadion,Danny Makkelie,Match Report,
6,Sat,2019-09-14,18:30 (11:30),Ajax,4–1,Heerenveen,"52,921",Johan Cruyff ArenA,Allard Lindhout,Match Report,
6,Sat,2019-09-14,19:45 (12:45),VVV-Venlo,2–1,Groningen,"6,265",Seacon Stadion De Koel,Martin van den Kerkhof,Match Report,
6,Sat,2019-09-14,20:45 (13:45),Utrecht,3–1,Emmen,"17,661",Stadion Galgenwaard,Rob Dieperink,Match Report,
6,Sat,2019-09-14,20:45 (13:45),PSV Eindhoven,5–0,Vitesse,"33,300",Philips Stadion,Pol van Boekel,Match Report,
6,Sun,2019-09-15,12:15 (05:15),Zwolle,6–2,RKC Waalwijk,"13,028",MAC³PARK Stadion,Jeroen Manschot,Match Report,
6,Sun,2019-09-15,14:30 (07:30),Feyenoord,3–2,ADO Den Haag,"40,000",Stadion Feijenoord,Serdar Gözübüyük,Match Report,
6,Sun,2019-09-15,14:30 (07:30),Heracles Almelo,4–1,Willem II,"11,254",Polman Stadion,Joey Kooij,Match Report,
6,Sun,2019-09-15,16:45 (09:45),Fortuna Sittard,2–3,Twente,"7,377",Fortuna Sittard Stadion,Dennis Higler,Match Report,

7,Fri,2019-09-20,20:00 (13:00),Twente,2–3,Heracles Almelo,"29,300",De Grolsch Veste,Jochem Kamphuis,Match Report,
7,Sat,2019-09-21,18:30 (11:30),Sparta R'dam,4–0,RKC Waalwijk,"10,231",Sparta-Stadion Het Kasteel,Christiaan Bax,Match Report,
7,Sat,2019-09-21,19:45 (12:45),Groningen,2–0,Zwolle,"16,471",Hitachi Capital Mobility Stadion,Sander Van der Eijk,Match Report,
7,Sat,2019-09-21,19:45 (12:45),Willem II,1–0,VVV-Venlo,"13,227",Koning Willem II Stadion,Rob Dieperink,Match Report,
7,Sat,2019-09-21,20:45 (13:45),Vitesse,4–2,Fortuna Sittard,"20,800",GelreDome,Joey Kooij,Match Report,
7,Sun,2019-09-22,12:15 (05:15),Heerenveen,1–1,Utrecht,"16,593",Abe Lenstra Stadion,Siemen Mulder,Match Report,
7,Sun,2019-09-22,14:30 (07:30),Emmen,3–3,Feyenoord,"8,309",De Oude Meerdijk,Dennis Higler,Match Report,
7,Sun,2019-09-22,16:45 (09:45),PSV Eindhoven,1–1,Ajax,"35,000",Philips Stadion,Danny Makkelie,Match Report,
7,Sun,2019-09-22,16:45 (09:45),ADO Den Haag,0–1,AZ Alkmaar,"12,091",Cars Jeans Stadion,Allard Lindhout,Match Report,

4,Wed,2019-09-25,18:30 (11:30),PSV Eindhoven,3–1,Groningen,"32,800",Philips Stadion,Bas Nijhuis,Match Report,
4,Wed,2019-09-25,20:45 (13:45),Ajax,5–0,Fortuna Sittard,"53,121",Johan Cruyff ArenA,Jeroen Manschot,Match Report,
4,Thu,2019-09-26,20:00 (13:00),Feyenoord,0–3,AZ Alkmaar,"35,000",Stadion Feijenoord,Jochem Kamphuis,Match Report,

8,Fri,2019-09-27,20:00 (13:00),Emmen,3–0,ADO Den Haag,"8,002",De Oude Meerdijk,Erwin Blank,Match Report,
8,Sat,2019-09-28,18:30 (11:30),VVV-Venlo,0–3,Heerenveen,"5,944",Seacon Stadion De Koel,Serdar Gözübüyük,Match Report,
8,Sat,2019-09-28,19:45 (12:45),Ajax,2–0,Groningen,"53,228",Johan Cruyff ArenA,Björn Kuipers,Match Report,
8,Sat,2019-09-28,20:45 (13:45),Fortuna Sittard,0–0,Sparta R'dam,"7,483",Fortuna Sittard Stadion,Richard Martens,Match Report,
8,Sun,2019-09-29,12:15 (05:15),RKC Waalwijk,1–2,Vitesse,"4,858",Mandemakers Stadion,Bas Nijhuis,Match Report,
8,Sun,2019-09-29,14:30 (07:30),Zwolle,0–4,PSV Eindhoven,"13,482",MAC³PARK Stadion,Dennis Higler,Match Report,
8,Sun,2019-09-29,14:30 (07:30),Utrecht,2–0,Willem II,"19,419",Stadion Galgenwaard,Edwin van de Graaf,Match Report,
8,Sun,2019-09-29,16:45 (09:45),Feyenoord,5–1,Twente,"32,500",Stadion Feijenoord,Danny Makkelie,Match Report,
8,Sun,2019-09-29,16:45 (09:45),AZ Alkmaar,2–0,Heracles Almelo,"7,241",AFAS Stadion,Pol van Boekel,Match Report,

9,Fri,2019-10-04,20:00 (13:00),Groningen,3–0,RKC Waalwijk,"16,029",Hitachi Capital Mobility Stadion,Joey Kooij,Match Report,
9,Sat,2019-10-05,18:30 (11:30),Heracles Almelo,2–0,Emmen,"10,376",Polman Stadion,Sander Van der Eijk,Match Report,
9,Sat,2019-10-05,19:45 (12:45),Sparta R'dam,2–1,Twente,"10,435",Sparta-Stadion Het Kasteel,Jeroen Manschot,Match Report,
9,Sat,2019-10-05,19:45 (12:45),Vitesse,2–1,Utrecht,"12,704",GelreDome,Björn Kuipers,Match Report,
9,Sat,2019-10-05,20:45 (13:45),Heerenveen,1–0,Zwolle,"16,632",Abe Lenstra Stadion,Danny Makkelie,Match Report,
9,Sun,2019-10-06,12:15 (05:15),ADO Den Haag,0–2,Ajax,"14,733",Cars Jeans Stadion,Kevin Blom,Match Report,
9,Sun,2019-10-06,14:30 (07:30),Fortuna Sittard,4–2,Feyenoord,"8,511",Fortuna Sittard Stadion,Pol van Boekel,Match Report,
9,Sun,2019-10-06,16:45 (09:45),PSV Eindhoven,4–1,VVV-Venlo,"33,000",Philips Stadion,Allard Lindhout,Match Report,
9,Sun,2019-10-06,16:45 (09:45),Willem II,1–1,AZ Alkmaar,"12,707",Koning Willem II Stadion,Dennis Higler,Match Report,

10,Sat,2019-10-19,18:30 (11:30),RKC Waalwijk,1–2,Ajax,"7,508",Mandemakers Stadion,Allard Lindhout,Match Report,
10,Sat,2019-10-19,18:30 (11:30),AZ Alkmaar,2–4,Heerenveen,"7,648",AFAS Stadion,Björn Kuipers,Match Report,
10,Sat,2019-10-19,19:45 (12:45),Twente,0–1,Willem II,"27,500",De Grolsch Veste,Martin van den Kerkhof,Match Report,
10,Sat,2019-10-19,20:45 (13:45),VVV-Venlo,0–4,Vitesse,"5,992",Seacon Stadion De Koel,Siemen Mulder,Match Report,
10,Sat,2019-10-19,20:45 (13:45),Utrecht,3–0,PSV Eindhoven,"22,632",Stadion Galgenwaard,Danny Makkelie,Match Report,
10,Sun,2019-10-20,12:15 (05:15),Zwolle,3–1,ADO Den Haag,"12,943",MAC³PARK Stadion,Serdar Gözübüyük,Match Report,
10,Sun,2019-10-20,14:30 (07:30),Groningen,2–0,Sparta R'dam,"17,582",Hitachi Capital Mobility Stadion,Kevin Blom,Match Report,
10,Sun,2019-10-20,14:30 (07:30),Emmen,2–1,Fortuna Sittard,"8,130",De Oude Meerdijk,Bas Nijhuis,Match Report,
10,Sun,2019-10-20,16:45 (09:45),Feyenoord,1–1,Heracles Almelo,"37,000",Stadion Feijenoord,Jeroen Manschot,Match Report,

11,Fri,2019-10-25,20:00 (13:00),Twente,4–1,Emmen,"27,400",De Grolsch Veste,Christiaan Bax,Match Report,
11,Sat,2019-10-26,18:30 (11:30),Willem II,2–1,RKC Waalwijk,"13,877",Koning Willem II Stadion,Kevin Blom,Match Report,
11,Sat,2019-10-26,19:45 (12:45),Vitesse,0–2,ADO Den Haag,"12,663",GelreDome,Jeroen Manschot,Match Report,
11,Sat,2019-10-26,19:45 (12:45),Fortuna Sittard,4–1,VVV-Venlo,"8,388",Fortuna Sittard Stadion,Danny Makkelie,Match Report,
11,Sat,2019-10-26,20:45 (13:45),Heracles Almelo,4–0,Zwolle,"10,157",Polman Stadion,Martin Perez,Match Report,
11,Sun,2019-10-27,12:15 (06:15),Heerenveen,1–1,Groningen,"22,428",Abe Lenstra Stadion,Allard Lindhout,Match Report,
11,Sun,2019-10-27,14:30 (08:30),Sparta R'dam,1–2,Utrecht,"10,344",Sparta-Stadion Het Kasteel,Sander Van der Eijk,Match Report,
11,Sun,2019-10-27,14:30 (08:30),PSV Eindhoven,0–4,AZ Alkmaar,"34,000",Philips Stadion,Pol van Boekel,Match Report,
11,Sun,2019-10-27,16:45 (10:45),Ajax,4–0,Feyenoord,"53,968",Johan Cruyff ArenA,Serdar Gözübüyük,Match Report,

12,Fri,2019-11-01,20:00 (14:00),Zwolle,2–4,Ajax,"14,000",MAC³PARK Stadion,Björn Kuipers,Match Report,
12,Sat,2019-11-02,18:30 (12:30),RKC Waalwijk,2–0,Heracles Almelo,"4,689",Mandemakers Stadion,Edwin van de Graaf,Match Report,
12,Sat,2019-11-02,19:45 (13:45),Sparta R'dam,2–2,PSV Eindhoven,"10,387",Sparta-Stadion Het Kasteel,Bas Nijhuis,Match Report,
12,Sat,2019-11-02,20:45 (14:45),AZ Alkmaar,3–0,Twente,"4,689",AFAS Stadion,Danny Makkelie,Match Report,
12,Sun,2019-11-03,12:15 (05:15),Emmen,2–1,Vitesse,"8,048",De Oude Meerdijk,Joey Kooij,Match Report,
12,Sun,2019-11-03,14:30 (07:30),VVV-Venlo,0–3,Feyenoord,"6,572",Seacon Stadion De Koel,Kevin Blom,Match Report,
12,Sun,2019-11-03,14:30 (07:30),Groningen,2–0,Willem II,"16,590",Hitachi Capital Mobility Stadion,Pol van Boekel,Match Report,
12,Sun,2019-11-03,14:30 (07:30),Utrecht,6–0,Fortuna Sittard,"18,776",Stadion Galgenwaard,Jochem Kamphuis,Match Report,
12,Sun,2019-11-03,16:45 (09:45),ADO Den Haag,1–1,Heerenveen,"12,681",Cars Jeans Stadion,Sander Van der Eijk,Match Report,

13,Fri,2019-11-08,20:00 (13:00),Vitesse,1–2,Groningen,"12,590",GelreDome,Serdar Gözübüyük,Match Report,
13,Sat,2019-11-09,18:30 (11:30),Heerenveen,2–1,Sparta R'dam,"18,089",Abe Lenstra Stadion,Joey Kooij,Match Report,
13,Sat,2019-11-09,19:45 (12:45),Fortuna Sittard,1–0,ADO Den Haag,"8,223",Fortuna Sittard Stadion,Martin van den Kerkhof,Match Report,
13,Sat,2019-11-09,20:45 (13:45),Heracles Almelo,6–1,VVV-Venlo,"9,400",Polman Stadion,Jochem Kamphuis,Match Report,
13,Sun,2019-11-10,12:15 (05:15),Ajax,4–0,Utrecht,"53,381",Johan Cruyff ArenA,Bas Nijhuis,Match Report,
